farm_id,crop_type,fertilizer_usage_kg_per_ha,fuel_consumption_liters_per_ha,water_consumption_m3_per_ha,electricity_consumption_kwh_per_ha,fertilizer_emissions_kg_co2e,fuel_emissions_kg_co2e,electricity_emissions_kg_co2e,irrigation_energy_emissions_kg_co2e,carbon_footprint_kg_co2e_per_ha
FARM-05573,Cotton,157.25,71.19,8199.53,269.43,568.8631071428572,190.7892,134.715,614.96475,1509.3320571428571
FARM-05574,Cotton,148.68,75.98,8270.51,411.17,537.8605200000001,203.62640000000002,205.585,620.28825,1567.36017
FARM-05575,Cotton,145.47,52.78,7945.61,254.04,526.2481157142857,141.4504,127.02,595.92075,1390.6392657142858
FARM-05576,Rice,134.03,78.91,9815.14,403.9,484.8630985714286,211.4788,201.95,736.1355,1634.4273985714285
FARM-05577,Sugarcane,227.2,104.01,16800.14,523.78,821.9122285714286,278.7468,261.89,1260.0104999999999,2622.5595285714285
FARM-05578,Sugarcane,207.52,67.47,18992.5,346.79,750.718422857143,180.8196,173.395,1424.4375,2529.370522857143
FARM-05579,Sugarcane,214.37,110.09,16664.23,699.14,775.4987871428572,295.0412,349.57,1249.8172499999998,2669.927237142857
FARM-05580,Rice,158.82,100.87,10385.55,488.74,574.5426942857143,270.33160000000004,244.37,778.9162499999999,1868.160544285714
FARM-05581,Rice,146.65,83.05,9467.33,577.39,530.5168500000001,222.574,288.695,710.04975,1751.8355999999999
FARM-05582,Sugarcane,219.02,74.1,16017.99,492.69,792.3204942857144,198.588,246.345,1201.34925,2438.6027442857144
FARM-05583,Cotton,142.41,59.58,7463.0,364.45,515.1783471428571,159.6744,182.225,559.725,1416.8027471428572
FARM-05584,Cotton,176.24,48.43,7287.67,256.74,637.5607885714287,129.79240000000001,128.37,546.57525,1442.2984385714287
FARM-05585,Rice,133.02,81.55,10284.85,434.92,481.2093514285715,218.554,217.46,771.36375,1688.5871014285715
FARM-05586,Soybean,41.08,46.23,3769.26,194.62,148.60983428571427,123.8964,97.31,282.6945,652.5107342857143
FARM-05587,Soybean,41.67,52.15,4338.06,199.93,150.74420142857144,139.762,99.965,325.35450000000003,715.8257014285715
FARM-05588,Maize,171.08,73.18,4486.3,269.35,618.8941200000002,196.12240000000003,134.675,336.4725,1286.1640200000002
FARM-05589,Maize,179.21,47.13,4695.48,262.16,648.3049757142858,126.30840000000002,131.08,352.16099999999994,1257.8543757142857
FARM-05590,Cotton,160.15,81.75,7614.67,423.21,579.3540642857143,219.09,211.605,571.10025,1581.1493142857144
FARM-05591,Soybean,46.89,75.56,,357.5,169.6279242857143,202.50080000000003,178.75,,
FARM-05592,Sugarcane,211.82,97.74,17014.24,516.8,766.2739799999999,261.9432,258.4,1276.068,2562.6851799999995
FARM-05593,Sugarcane,208.14,104.09,16612.29,495.15,752.9613171428571,278.9612,247.575,1245.92175,2525.4192671428573
FARM-05594,Wheat,139.64,38.53,4355.81,158.18,505.1576742857143,103.2604,79.09,326.68575000000004,1014.1938242857143
FARM-05595,Wheat,128.37,47.7,3921.69,229.11,464.3876442857144,127.83600000000001,114.555,294.12675,1000.9053942857144
FARM-05596,Soybean,51.59,50.41,3719.32,225.88,186.63051000000004,135.0988,112.94,278.949,713.6183100000001
FARM-05597,Rice,163.68,82.98,,358.71,592.1240914285715,222.38640000000004,179.355,,
FARM-05598,Soybean,55.18,43.6,3831.06,225.55,199.61759142857142,116.84800000000001,112.775,287.3295,716.5700914285715
FARM-05599,Soybean,50.69,49.0,4572.71,263.24,183.37469571428574,131.32000000000002,131.62,342.95324999999997,789.2679457142858
FARM-05600,Sugarcane,184.29,87.58,17646.75,472.09,666.6822385714286,234.7144,236.045,1323.50625,2460.947888571429
FARM-05601,Rice,167.46,63.8,10603.13,416.62,605.7985114285716,170.984,208.31,795.23475,1780.3272614285715
FARM-05602,Wheat,124.97,62.15,11187.268789916883,282.56,452.0879014285715,166.562,141.28,839.0451592437662,1598.9750606723378
FARM-05603,Maize,175.48,74.33,4306.89,320.83,634.8114342857143,199.20440000000002,160.415,323.01675,1317.4475842857144
FARM-05604,Sugarcane,225.29,111.47,18849.52,529.21,815.002667142857,298.7396,264.605,1413.714,2792.061267142857
FARM-05605,Cotton,149.52,65.2,7706.88,334.18,540.8992800000001,174.73600000000002,167.09,578.016,1460.7412800000002
FARM-05606,Wheat,126.88,65.83,4117.9,336.25,458.99746285714286,176.42440000000002,168.125,308.8425,1112.3893628571427
FARM-05607,Rice,127.36,82.65,11505.7,520.94,460.7338971428572,221.50200000000004,260.47,862.9275,1805.6333971428571
FARM-05608,Maize,185.58,90.67,5559.23,297.15,671.3489057142858,242.99560000000002,148.575,416.94224999999994,1479.8617557142857
FARM-05609,Sugarcane,234.42,108.47,17115.7,640.71,848.0310942857143,290.69960000000003,320.355,1283.6775,2742.7631942857142
FARM-05610,Soybean,50.9,50.51,3731.6,232.76,184.1343857142857,135.3668,116.38,279.87,715.7511857142857
FARM-05611,Maize,167.84,61.25,5399.4,301.27,607.1731885714286,164.15,150.635,404.955,1326.9131885714285
FARM-05612,Sugarcane,232.09,85.61,19282.52,494.54,839.602152857143,229.43480000000002,247.27,1446.189,2762.495952857143
FARM-05613,Sugarcane,209.9,110.23,17398.92,641.69,759.3282428571429,295.4164,320.845,1304.9189999999999,2680.508642857143
FARM-05614,Sugarcane,215.92,83.42,19333.28,598.11,781.106022857143,223.56560000000002,299.055,1449.9959999999999,2753.7226228571426
FARM-05615,Maize,200.64,105.08,4537.02,381.6,725.8295314285714,281.6144,190.8,340.2765,1538.5204314285713
FARM-05616,Rice,134.68,94.48,10472.01,389.46,487.21452000000005,253.20640000000003,194.73,785.40075,1720.55167
FARM-05617,Maize,196.32,59.36,4887.56,343.7,710.2016228571429,159.0848,171.85,366.567,1407.7034228571429
FARM-05618,Cotton,,55.34,8952.43,427.62,,148.3112,213.81,671.43225,
FARM-05619,Wheat,129.78,44.89,4028.87,242.76,469.48842,120.30520000000001,121.38,302.16524999999996,1013.33887
FARM-05620,Rice,137.17,94.54,10580.11,645.46,496.2222728571429,253.36720000000003,322.73,793.50825,1865.8277228571428
FARM-05621,Maize,183.3,62.25,4502.37,309.24,663.100842857143,166.83,154.62,337.67775,1322.228592857143
FARM-05622,Cotton,163.52,57.34,7118.03,399.33,591.54528,153.67120000000003,199.665,533.8522499999999,1478.73373
FARM-05623,Sugarcane,209.8,86.19,17539.69,546.74,758.9664857142858,230.9892,273.37,1315.4767499999998,2578.802435714286
FARM-05624,Soybean,53.02,64.48,3727.79,251.57,191.80363714285716,172.80640000000002,125.785,279.58425,769.9792871428572
FARM-05625,Rice,174.74,100.07,9403.86,562.04,632.1344314285715,268.1876,281.02,705.2895,1886.6315314285712
FARM-05626,Sugarcane,225.94,88.04,17304.42,536.91,817.3540885714286,235.94720000000004,268.455,1297.8314999999998,2619.587788571428
FARM-05627,Wheat,129.32,56.19,3467.1,201.53,467.8243371428572,150.5892,100.765,260.03249999999997,979.2110371428571
FARM-05628,Maize,181.9,54.08,5312.34,273.1,658.036242857143,144.9344,136.55,398.4255,1337.946142857143
FARM-05629,Rice,133.98,79.52,10068.87,592.99,484.68222000000003,213.1136,296.495,755.16525,1749.4560700000002
FARM-05630,Soybean,47.03,39.42,3451.58,171.18,170.1343842857143,105.64560000000002,85.59,258.8685,620.2384842857143
FARM-05631,Wheat,128.09,73.41,3560.97,305.16,463.37472428571436,196.7388,152.58,267.07275,1079.7662742857144
FARM-05632,Maize,210.07,74.64,5141.49,314.01,759.9432300000001,200.0352,157.005,385.61175,1502.5951800000003
FARM-05633,Cotton,155.49,58.66,8775.61,374.47,562.4961814285715,157.2088,187.235,658.17075,1565.1107314285714
FARM-05634,Sugarcane,236.7,78.66,17380.81,605.46,856.2791571428572,210.8088,302.73,1303.56075,2673.3787071428574
FARM-05635,Soybean,,50.58,3824.8,270.79,,135.55440000000002,135.395,286.86,
FARM-05636,Maize,184.17,55.57,4831.28,256.76,666.24813,148.9276,128.38,362.34599999999995,1305.9017299999998
FARM-05637,Wheat,137.19,62.34,3748.72,234.25,496.29462428571435,167.07120000000003,117.125,281.154,1061.6448242857143
FARM-05638,Cotton,138.2,66.46,8077.81,359.9,499.94837142857136,178.1128,179.95,605.83575,1463.8469214285712
FARM-05639,Rice,151.21,112.4,9988.6,628.8,547.0129757142857,301.232,314.4,749.145,1911.789975714286
FARM-05640,Wheat,115.75,48.82,4543.48,187.69,418.7338928571429,130.8376,93.845,340.76099999999997,984.1774928571429
FARM-05641,Maize,179.68,62.64,4850.63,341.78,650.0052342857144,167.8752,170.89,363.79725,1352.5676842857144
FARM-05642,Rice,136.13,50.29,10415.48,335.79,492.45999857142857,134.7772,167.895,781.161,1576.2931985714285
FARM-05643,Soybean,34.94,61.81,3344.51,244.01,126.3979457142857,165.6508,122.005,250.83825000000002,664.8919957142857
FARM-05644,Soybean,51.07,42.74,3912.92,186.93,184.74937285714287,114.54320000000001,93.465,293.469,686.2265728571429
FARM-05645,Cotton,141.66,46.4,8216.18,251.36,512.4651685714285,124.352,125.68,616.2135,1378.7106685714284
FARM-05646,Maize,192.27,98.11,4660.07,389.05,695.5504585714286,262.9348,194.525,349.50525,1502.5155085714287
FARM-05647,Rice,175.47,43.52,10940.04,227.73,634.7752585714286,116.63360000000002,113.865,820.503,1685.7768585714286
FARM-05648,Maize,180.97,72.29,5221.11,,654.6719014285713,193.73720000000003,,391.58324999999996,
FARM-05649,Rice,169.34,73.37,9894.69,332.78,612.5995457142857,196.63160000000002,166.39,742.10175,1717.7228957142856
FARM-05650,Wheat,112.53,35.92,3825.96,234.38,407.08531285714287,96.2656,117.19,286.947,907.4879128571429
FARM-05651,Cotton,148.0,46.89,6595.9,326.43,535.4005714285714,125.66520000000001,163.215,494.69249999999994,1318.9732714285715
FARM-05652,Rice,143.21,88.81,10508.25,408.41,518.0724042857144,238.01080000000002,204.205,788.11875,1748.4069542857144
FARM-05653,Cotton,153.89,59.72,7700.52,304.78,556.7080671428571,160.0496,152.39,577.539,1446.686667142857
FARM-05654,Rice,164.52,72.82,11467.23,412.03,595.1628514285715,195.1576,206.015,860.04225,1856.3777014285715
FARM-05655,Sugarcane,214.63,119.59,17162.79,672.64,776.4393557142857,320.50120000000004,336.32,1287.20925,2720.469805714286
FARM-05656,Rice,135.56,86.3,10129.54,414.92,490.3979828571429,231.28400000000002,207.46,759.7155,1688.857482857143
FARM-05657,Soybean,53.17,66.56,3866.58,273.43,192.34627285714288,178.38080000000002,136.715,289.9935,797.4355728571429
FARM-05658,Cotton,138.03,77.7,8406.02,426.49,499.33338428571426,208.23600000000002,213.245,630.4515,1551.2658842857143
FARM-05659,Wheat,108.03,63.88,3408.14,268.08,390.8062414285714,171.19840000000002,134.04,255.61049999999997,951.6551414285714
FARM-05660,Maize,196.15,78.77,4086.52,266.72,709.5866357142859,211.1036,133.36,306.489,1360.539235714286
FARM-05661,Cotton,145.43,65.73,7881.91,382.01,526.1034128571429,176.15640000000002,191.005,591.14325,1484.4080628571428
FARM-05662,Wheat,120.73,47.4,4123.94,179.43,436.7493985714286,127.03200000000001,89.715,309.29549999999995,962.7918985714286
FARM-05663,Maize,178.2,38.79,4940.3,232.05,644.6512285714285,103.9572,116.025,370.5225,1235.1559285714284
FARM-05664,Maize,,72.78,5029.15,,,195.05040000000002,,377.18625,
FARM-05665,Wheat,120.24,58.58,3386.34,210.85,434.9767885714286,156.9944,105.425,253.9755,951.3716885714285
FARM-05666,Rice,151.68,79.11,10395.24,486.91,548.7132342857143,212.0148,243.455,779.6429999999999,1783.8260342857143
FARM-05667,Soybean,38.91,44.26,3592.22,256.49,140.75970428571426,118.6168,128.245,269.4165,657.0380042857142
FARM-05668,Cotton,171.43,65.21,7152.08,330.41,620.1602700000001,174.7628,165.205,536.406,1496.5340700000002
FARM-05669,Sugarcane,215.96,72.38,19195.67,421.35,781.2507257142859,193.9784,210.675,1439.6752499999998,2625.5793757142856
FARM-05670,Sugarcane,196.8,113.66,17114.51,,711.9380571428571,304.60880000000003,,1283.5882499999998,
FARM-05671,Rice,166.4,99.85,10093.8,428.73,601.9638857142859,267.598,214.365,757.035,1840.961885714286
FARM-05672,Soybean,35.03,45.51,4491.9,209.16,126.72352714285714,121.9668,104.58,336.8925,690.1628271428572
FARM-05673,Cotton,150.94,68.77,7916.45,412.14,546.0362314285715,184.3036,206.07,593.73375,1530.1435814285715
FARM-05674,Cotton,132.18,48.46,7885.17,292.56,478.17059142857147,129.8728,146.28,591.38775,1345.7111414285714
FARM-05675,Rice,150.91,86.08,10242.34,440.67,545.9277042857143,230.6944,220.335,768.1754999999999,1765.1326042857143
FARM-05676,Sugarcane,224.41,110.02,17060.75,701.47,811.8192042857144,294.85360000000003,350.735,1279.5562499999999,2736.964054285714
FARM-05677,Rice,168.37,118.87,11063.04,519.18,609.0905014285715,318.57160000000005,259.59,829.7280000000001,2016.9801014285715
FARM-05678,Soybean,,40.04,3981.24,171.95,,107.30720000000001,85.975,298.59299999999996,
FARM-05679,Maize,185.33,74.65,5108.16,282.84,670.4445128571429,200.06200000000004,141.42,383.11199999999997,1395.038512857143
FARM-05680,Rice,163.22,106.19,11060.98,605.34,590.4600085714287,284.5892,302.67,829.5735,2007.2927085714286
FARM-05681,Soybean,50.42,71.27,14915.507271431974,226.18,182.39795142857145,191.0036,113.09,1118.663045357398,1605.1545967859695
FARM-05682,Wheat,135.26,47.68,4278.74,177.88,489.31271142857145,127.78240000000001,88.94,320.90549999999996,1026.9406114285716
FARM-05683,Wheat,118.58,40.81,3760.0,191.16,428.97162000000003,109.37080000000002,95.58,282.0,915.9224200000001
FARM-05684,Soybean,40.99,53.17,4118.94,170.78,148.28425285714286,142.49560000000002,85.39,308.92049999999995,685.0903528571428
FARM-05685,Sugarcane,185.15,85.84,16326.29,362.31,669.7933500000001,230.05120000000002,181.155,1224.47175,2305.4713
FARM-05686,Rice,169.61,76.32,11132.37,429.18,613.5762900000001,204.5376,214.59,834.9277500000001,1867.63164
FARM-05687,Cotton,139.23,61.33,7372.94,390.29,503.6744699999999,164.36440000000002,195.145,552.9704999999999,1416.1543699999997
FARM-05688,Maize,184.46,54.04,5679.39,233.72,667.2972257142858,144.8272,116.86,425.95425,1354.9386757142856
FARM-05689,Cotton,145.25,55.74,8040.43,330.38,525.4522499999999,149.38320000000002,165.19,603.03225,1443.0576999999998
FARM-05690,Sugarcane,221.04,98.43,17995.16,521.9,799.6279885714285,263.79240000000004,260.95,1349.637,2674.0073885714287
FARM-05691,Cotton,150.89,95.29,8687.42,335.1,545.8553528571427,255.37720000000004,167.55,651.5565,1620.3390528571426
FARM-05692,Wheat,119.15,60.4,3595.43,239.34,431.03363571428577,161.872,119.67,269.65725,982.2328857142858
FARM-05693,Cotton,163.55,77.2,8605.58,369.53,591.6538071428572,206.89600000000002,184.765,645.4185,1628.733307142857
FARM-05694,Cotton,148.59,,8198.66,390.52,537.5349385714286,,195.26,614.8995,
FARM-05695,Wheat,118.97,46.72,4477.49,170.91,430.38247285714283,125.20960000000001,85.455,335.81174999999996,976.8588228571429
FARM-05696,Soybean,53.15,54.75,4413.66,173.67,192.27392142857144,146.73000000000002,86.835,331.0245,756.8634214285714
FARM-05697,Cotton,158.17,61.88,6977.02,258.3,572.1912728571428,165.8384,129.15,523.2765,1390.456172857143
FARM-05698,Wheat,107.17,57.22,3468.83,219.8,387.69513,153.3496,109.9,260.16225,911.10698
FARM-05699,Cotton,134.29,60.18,7339.86,,485.8036671428572,161.2824,,550.4894999999999,
FARM-05700,Rice,133.93,69.0,8527.93,430.22,484.50134142857144,184.92000000000002,215.11,639.59475,1524.1260914285713
FARM-05701,Sugarcane,235.39,82.27,19021.45,530.59,851.5401385714285,220.4836,265.295,1426.60875,2763.9274885714285
FARM-05702,Rice,159.98,106.9,10103.32,690.09,578.7390771428572,286.492,345.045,757.7489999999999,1968.0250771428573
FARM-05703,Soybean,42.96,48.55,4374.32,178.55,155.41086857142858,130.114,89.275,328.07399999999996,702.8738685714285
FARM-05704,Soybean,40.54,56.5,3909.56,248.44,146.6563457142857,151.42000000000002,124.22,293.217,715.5133457142857
FARM-05705,Maize,190.81,,4733.45,289.21,690.2688042857144,,144.605,355.00874999999996,
FARM-05706,Soybean,,77.79,3713.78,242.79,,208.47720000000004,121.395,278.5335,
FARM-05707,Sugarcane,210.15,86.12,16971.38,596.71,760.2326357142858,230.80160000000004,298.355,1272.8535,2562.242735714286
FARM-05708,Sugarcane,224.04,96.78,16241.49,641.5,810.480702857143,259.3704,320.75,1218.11175,2608.712852857143
FARM-05709,Maize,167.14,68.35,4714.57,355.52,604.6408885714286,183.178,177.76,353.59274999999997,1319.1716385714285
FARM-05710,Maize,177.72,72.75,5402.82,287.96,642.9147942857143,194.97,143.98,405.21149999999994,1387.0762942857143
FARM-05711,Rice,134.57,109.01,10943.86,721.03,486.8165871428572,292.14680000000004,360.515,820.7895,1960.267887142857
FARM-05712,Cotton,148.74,45.09,6891.91,265.64,538.0775742857143,120.84120000000001,132.82,516.89325,1308.6320242857141
FARM-05713,Maize,195.77,70.87,4505.09,312.94,708.2119585714286,189.93160000000003,156.47,337.88175,1392.4953085714285
FARM-05714,Soybean,52.26,63.12,3959.51,311.25,189.05428285714288,169.1616,155.625,296.96325,810.8041328571429
FARM-05715,Rice,141.12,,10255.45,474.81,510.51167999999996,,237.405,769.15875,
FARM-05716,Soybean,36.97,64.69,4182.29,244.53,133.74161571428573,173.3692,122.265,313.67175,743.0475657142857
FARM-05717,Sugarcane,204.47,87.91,16908.8,538.23,739.68483,235.5988,269.115,1268.1599999999999,2512.55863
FARM-05718,Wheat,125.46,60.93,4696.58,278.09,453.8605114285714,163.29240000000001,139.045,352.2435,1108.4414114285714
FARM-05719,Cotton,130.11,57.24,8306.52,269.34,470.6822185714286,153.40320000000003,134.67,622.989,1381.7444185714285
FARM-05720,Wheat,137.2,39.01,3800.85,226.58,496.33079999999995,104.5468,113.29,285.06374999999997,999.2313499999998
FARM-05721,Sugarcane,221.97,76.39,17609.87,379.49,802.99233,204.7252,189.745,1320.7402499999998,2518.2027799999996
FARM-05722,Sugarcane,196.23,76.68,19126.57,453.79,709.8760414285714,205.50240000000002,226.895,1434.49275,2576.7661914285713
FARM-05723,Soybean,45.11,52.55,4813.9,,163.18864714285718,140.834,,361.04249999999996,
FARM-05724,Wheat,111.2,43.84,11826.434699451149,235.91,402.27394285714286,117.49120000000002,117.955,886.9826024588361,1524.702745315979
FARM-05725,Soybean,41.73,54.34,3400.15,290.08,150.9612557142857,145.6312,145.04,255.01125,696.6437057142857
FARM-05726,Sugarcane,205.28,132.65,19090.92,623.98,742.6150628571429,355.502,311.99,1431.8189999999997,2841.926062857143
FARM-05727,Wheat,102.31,48.01,3847.57,183.79,370.1137328571429,128.6668,91.895,288.56775,879.243282857143
FARM-05728,Maize,214.44,72.91,5154.04,293.5,775.7520171428572,195.3988,146.75,386.553,1504.4538171428571
FARM-05729,Wheat,122.76,52.64,3994.14,156.6,444.0930685714286,141.07520000000002,78.3,299.5605,963.0287685714286
FARM-05730,Soybean,41.31,57.48,4691.75,268.13,149.44187571428574,154.0464,134.065,351.88124999999997,789.4345257142857
FARM-05731,Maize,212.17,66.61,5469.14,388.85,767.54013,178.5148,194.425,410.1855,1550.66543
FARM-05732,Sugarcane,216.34,93.43,17791.83,539.51,782.625402857143,250.39240000000004,269.755,1334.38725,2637.1600528571425
FARM-05733,Cotton,150.07,74.64,6565.18,316.17,542.8889442857143,200.0352,158.085,492.3885,1393.3976442857143
FARM-05734,Soybean,34.38,40.94,4203.38,190.96,124.37210571428572,109.7192,95.48,315.2535,644.8248057142857
FARM-05735,Sugarcane,226.78,76.99,16246.37,558.62,820.3928485714287,206.3332,279.31,1218.47775,2524.5137985714287
FARM-05736,Soybean,54.86,,3928.27,316.29,198.4599685714286,,158.145,294.62025,
FARM-05737,Cotton,157.86,73.15,7495.0,467.42,571.0698257142858,196.04200000000003,233.71,562.125,1562.9468257142858
FARM-05738,Maize,190.05,74.21,4865.61,335.99,687.5194500000001,198.8828,167.995,364.92074999999994,1419.318
FARM-05739,Sugarcane,220.88,78.58,17288.32,492.91,799.0491771428572,210.5944,246.455,1296.624,2552.722577142857
FARM-05740,Soybean,43.93,70.83,3959.81,282.19,158.9199128571429,189.8244,141.095,296.98575,786.8250628571429
FARM-05741,Cotton,161.41,70.3,7839.86,391.42,583.9122042857143,188.404,195.71,587.9894999999999,1556.0157042857143
FARM-05742,Rice,148.93,91.31,8844.0,641.86,538.7649128571429,244.71080000000003,320.93,663.3,1767.705712857143
FARM-05743,Rice,143.63,81.78,9609.81,378.21,519.5917842857143,219.17040000000003,189.105,720.7357499999999,1648.6029342857141
FARM-05744,Cotton,147.81,62.98,7592.57,269.48,534.713232857143,168.78640000000001,134.74,569.4427499999999,1407.682382857143
FARM-05745,Soybean,55.44,61.74,3984.29,247.88,200.55816000000004,165.46320000000003,123.94,298.82175,788.7831100000001
FARM-05746,Sugarcane,210.72,108.96,17592.56,607.99,762.2946514285715,292.0128,303.995,1319.442,2677.7444514285717
FARM-05747,Cotton,157.15,63.71,7984.89,346.7,568.50135,170.74280000000002,173.35,598.86675,1511.4609
